date,NDVI
2022-01-01,0.3287443069720784
2022-01-02,0.32621394415649574
2022-01-03,0.323683581340913
2022-01-04,0.32115321852533035
2022-01-05,0.31862285570974763
2022-01-06,0.31609249289416497
2022-01-07,0.31356213007858225
2022-01-08,0.3110317672629996
2022-01-09,0.3085014044474169
2022-01-10,0.3059710416318342
2022-01-11,0.30344067881625153
2022-01-12,0.3009103160006688
2022-01-13,0.29837995318508614
2022-01-14,0.2958495903695034
2022-01-15,0.29331922755392076
2022-01-16,0.2907888647383381
2022-01-17,0.2882585019227554
2022-01-18,0.2864448233694256
2022-01-19,0.28463114481609586
2022-01-20,0.2828174662627661
2022-01-21,0.28100378770943635
2022-01-22,0.27919010915610665
2022-01-23,0.2773764306027769
2022-01-24,0.27556275204944713
2022-01-25,0.2737490734961174
2022-01-26,0.2719353949427876
2022-01-27,0.27012171638945787
2022-01-28,0.2683080378361281
2022-01-29,0.2664943592827984
2022-01-30,0.26468068072946865
2022-01-31,0.2628670021761389
2022-02-01,0.26105332362280914
2022-02-02,0.2592396450694794
2022-02-03,0.26443836849154534
2022-02-04,0.2696370919136113
2022-02-05,0.27483581533567725
2022-02-06,0.2800345387577432
2022-02-07,0.28523326217980915
2022-02-08,0.2904319856018751
2022-02-09,0.29563070902394106
2022-02-10,0.300829432446007
2022-02-11,0.30602815586807297
2022-02-12,0.311226879290139
2022-02-13,0.31642560271220493
2022-02-14,0.3216243261342709
2022-02-15,0.32682304955633684
2022-02-16,0.3320217729784028
2022-02-17,0.33722049640046875
2022-02-18,0.3424192198225347
2022-02-19,0.3384711524778168
2022-02-20,0.3345230851330989
2022-02-21,0.33057501778838105
2022-02-22,0.32662695044366313
2022-02-23,0.3226788830989452
2022-02-24,0.31873081575422735
2022-02-25,0.3147827484095095
2022-02-26,0.31083468106479156
2022-02-27,0.30688661372007364
2022-02-28,0.3029385463753558
2022-03-01,0.2989904790306379
2022-03-02,0.29504241168592
2022-03-03,0.29109434434120207
2022-03-04,0.2871462769964842
2022-03-05,0.28319820965176634
2022-03-06,0.2792501423070484
2022-03-07,0.2841068652687092
2022-03-08,0.28896358823037005
2022-03-09,0.29382031119203084
2022-03-10,0.2986770341536916
2022-03-11,0.30353375711535246
2022-03-12,0.30839048007701325
2022-03-13,0.3132472030386741
2022-03-14,0.3181039260003349
2022-03-15,0.32296064896199567
2022-03-16,0.3278173719236565
2022-03-17,0.3326740948853173
2022-03-18,0.33753081784697814
2022-03-19,0.3423875408086389
2022-03-20,0.3472442637702997
2022-03-21,0.35210098673196055
2022-03-22,0.35695770969362134
2022-03-23,0.3573683377281099
2022-03-24,0.3577789657625984
2022-03-25,0.3581895937970869
2022-03-26,0.35860022183157547
2022-03-27,0.35901084986606396
2022-03-28,0.3594214779005525
2022-03-29,0.35983210593504106
2022-03-30,0.36024273396952955
2022-03-31,0.3606533620040181
2022-04-01,0.36106399003850664
2022-04-02,0.3614746180729952
2022-04-03,0.3618852461074837
2022-04-04,0.36229587414197223
2022-04-05,0.3627065021764608
2022-04-06,0.36311713021094927
2022-04-07,0.3635277582454378
2022-04-08,0.3644530030972711
2022-04-09,0.3653782479491043
2022-04-10,0.36630349280093755
2022-04-11,0.3672287376527708
2022-04-12,0.368153982504604
2022-04-13,0.3690792273564373
2022-04-14,0.37000447220827054
2022-04-15,0.3709297170601038
2022-04-16,0.371854961911937
2022-04-17,0.37278020676377027
2022-04-18,0.37370545161560353
2022-04-19,0.37463069646743674
2022-04-20,0.37555594131927
2022-04-21,0.37648118617110327
2022-04-22,0.3774064310229365
2022-04-23,0.37833167587476974
2022-04-24,0.37578487150510625
2022-04-25,0.3732380671354428
2022-04-26,0.3706912627657793
2022-04-27,0.3681444583961158
2022-04-28,0.36559765402645233
2022-04-29,0.36305084965678885
2022-04-30,0.3605040452871254
2022-05-01,0.35795724091746195
2022-05-02,0.35541043654779847
2022-05-03,0.352863632178135
2022-05-04,0.3503168278084715
2022-05-05,0.34777002343880803
2022-05-06,0.34522321906914455
2022-05-07,0.34267641469948107
2022-05-08,0.3401296103298176
2022-05-09,0.3375828059601541
2022-05-10,0.3389665735392601
2022-05-11,0.34035034111836604
2022-05-12,0.34173410869747206
2022-05-13,0.343117876276578
2022-05-14,0.344501643855684
2022-05-15,0.34588541143479
2022-05-16,0.347269179013896
2022-05-17,0.34865294659300194
2022-05-18,0.3500367141721079
2022-05-19,0.3514204817512139
2022-05-20,0.3528042493303199
2022-05-21,0.35418801690942586
2022-05-22,0.35557178448853183
2022-05-23,0.35695555206763785
2022-05-24,0.3583393196467438
2022-05-25,0.3597230872258498
2022-05-26,0.3599972574501927
2022-05-27,0.3602714276745355
2022-05-28,0.3605455978988784
2022-05-29,0.36081976812322125
2022-05-30,0.36109393834756415
2022-05-31,0.361368108571907
2022-06-01,0.3616422787962499
2022-06-02,0.3619164490205927
2022-06-03,0.3621906192449356
2022-06-04,0.3624647894692785
2022-06-05,0.36273895969362135
2022-06-06,0.36301312991796425
2022-06-07,0.3632873001423071
2022-06-08,0.36356147036665
2022-06-09,0.3638356405909928
2022-06-10,0.3641098108153357
2022-06-11,0.36268982086053914
2022-06-12,0.36126983090574255
2022-06-13,0.35984984095094597
2022-06-14,0.3584298509961494
2022-06-15,0.3570098610413528
2022-06-16,0.3555898710865562
2022-06-17,0.3541698811317596
2022-06-18,0.35274989117696304
2022-06-19,0.35132990122216645
2022-06-20,0.34990991126736987
2022-06-21,0.3484899213125733
2022-06-22,0.3470699313577767
2022-06-23,0.3456499414029801
2022-06-24,0.3442299514481835
2022-06-25,0.34280996149338694
2022-06-26,0.34138997153859035
2022-06-27,0.34332696613929353
2022-06-28,0.34526396073999666
2022-06-29,0.34720095534069984
2022-06-30,0.349137949941403
2022-07-01,0.3510749445421062
2022-07-02,0.3530119391428094
2022-07-03,0.3549489337435125
2022-07-04,0.3568859283442157
2022-07-05,0.35882292294491885
2022-07-06,0.360759917545622
2022-07-07,0.36269691214632516
