date,NDVI
2022-01-01,0.1678869296339629
2022-01-02,0.1692358547133545
2022-01-03,0.1705847797927461
2022-01-04,0.17193370487213772
2022-01-05,0.17328262995152932
2022-01-06,0.17463155503092095
2022-01-07,0.17598048011031256
2022-01-08,0.17732940518970416
2022-01-09,0.17867833026909577
2022-01-10,0.18002725534848737
2022-01-11,0.18137618042787898
2022-01-12,0.18272510550727059
2022-01-13,0.18407403058666222
2022-01-14,0.18542295566605382
2022-01-15,0.18677188074544543
2022-01-16,0.18812080582483703
2022-01-17,0.18946973090422864
2022-01-18,0.19040079844129723
2022-01-19,0.19133186597836582
2022-01-20,0.19226293351543444
2022-01-21,0.19319400105250303
2022-01-22,0.19412506858957163
2022-01-23,0.19505613612664022
2022-01-24,0.1959872036637088
2022-01-25,0.19691827120077743
2022-01-26,0.19784933873784602
2022-01-27,0.1987804062749146
2022-01-28,0.1997114738119832
2022-01-29,0.2006425413490518
2022-01-30,0.2015736088861204
2022-01-31,0.202504676423189
2022-02-01,0.2034357439602576
2022-02-02,0.2043668114973262
2022-02-03,0.20834100204712566
2022-02-04,0.21231519259692513
2022-02-05,0.21628938314672458
2022-02-06,0.22026357369652405
2022-02-07,0.22423776424632352
2022-02-08,0.228211954796123
2022-02-09,0.23218614534592247
2022-02-10,0.23616033589572194
2022-02-11,0.24013452644552138
2022-02-12,0.24410871699532086
2022-02-13,0.24808290754512033
2022-02-14,0.2520570980949198
2022-02-15,0.25603128864471925
2022-02-16,0.2600054791945187
2022-02-17,0.2639796697443182
2022-02-18,0.26795386029411766
2022-02-19,0.2665511875417781
2022-02-20,0.2651485147894385
2022-02-21,0.26374584203709894
2022-02-22,0.26234316928475937
2022-02-23,0.2609404965324198
2022-02-24,0.2595378237800802
2022-02-25,0.25813515102774065
2022-02-26,0.2567324782754011
2022-02-27,0.2553298055230615
2022-02-28,0.25392713277072193
2022-03-01,0.25252446001838236
2022-03-02,0.2511217872660428
2022-03-03,0.24971911451370318
2022-03-04,0.2483164417613636
2022-03-05,0.24691376900902404
2022-03-06,0.24551109625668446
2022-03-07,0.24640231137199195
2022-03-08,0.24729352648729944
2022-03-09,0.24818474160260692
2022-03-10,0.2490759567179144
2022-03-11,0.2499671718332219
2022-03-12,0.2508583869485294
2022-03-13,0.2517496020638369
2022-03-14,0.2526408171791444
2022-03-15,0.25353203229445187
2022-03-16,0.25442324740975936
2022-03-17,0.25531446252506684
2022-03-18,0.25620567764037433
2022-03-19,0.2570968927556818
2022-03-20,0.2579881078709893
2022-03-21,0.2588793229862968
2022-03-22,0.2597705381016043
2022-03-23,0.2597627558907086
2022-03-24,0.2597549736798128
2022-03-25,0.2597471914689171
2022-03-26,0.2597394092580214
2022-03-27,0.2597316270471257
2022-03-28,0.25972384483623
2022-03-29,0.25971606262533425
2022-03-30,0.25970828041443855
2022-03-31,0.25970049820354285
2022-04-01,0.2596927159926471
2022-04-02,0.2596849337817514
2022-04-03,0.2596771515708557
2022-04-04,0.25966936935996
2022-04-05,0.2596615871490643
2022-04-06,0.25965380493816853
2022-04-07,0.25964602272727283
2022-04-08,0.26037734270554824
2022-04-09,0.26110866268382366
2022-04-10,0.261839982662099
2022-04-11,0.2625713026403744
2022-04-12,0.26330262261864984
2022-04-13,0.26403394259692525
2022-04-14,0.26476526257520067
2022-04-15,0.2654965825534761
2022-04-16,0.26622790253175144
2022-04-17,0.26695922251002685
2022-04-18,0.26769054248830226
2022-04-19,0.2684218624665777
2022-04-20,0.2691531824448531
2022-04-21,0.26988450242312845
2022-04-22,0.27061582240140386
2022-04-23,0.2713471423796793
2022-04-24,0.2686820416945188
2022-04-25,0.2660169410093584
2022-04-26,0.26335184032419795
2022-04-27,0.26068673963903755
2022-04-28,0.2580216389538771
2022-04-29,0.2553565382687167
2022-04-30,0.2526914375835562
2022-05-01,0.2500263368983958
2022-05-02,0.24736123621323536
2022-05-03,0.24469613552807493
2022-05-04,0.2420310348429145
2022-05-05,0.23936593415775403
2022-05-06,0.23670083347259363
2022-05-07,0.23403573278743317
2022-05-08,0.23137063210227274
2022-05-09,0.2287055314171123
2022-05-10,0.23159011739639038
2022-05-11,0.23447470337566845
2022-05-12,0.23735928935494655
2022-05-13,0.24024387533422462
2022-05-14,0.2431284613135027
2022-05-15,0.24601304729278078
2022-05-16,0.24889763327205885
2022-05-17,0.2517822192513369
2022-05-18,0.254666805230615
2022-05-19,0.25755139120989307
2022-05-20,0.26043597718917116
2022-05-21,0.2633205631684492
2022-05-22,0.2662051491477273
2022-05-23,0.2690897351270054
2022-05-24,0.27197432110628345
2022-05-25,0.27485890708556154
2022-05-26,0.2697617866393717
2022-05-27,0.26466466619318185
2022-05-28,0.25956754574699203
2022-05-29,0.25447042530080216
2022-05-30,0.24937330485461234
2022-05-31,0.2442761844084225
2022-06-01,0.23917906396223265
2022-06-02,0.2340819435160428
2022-06-03,0.22898482306985296
2022-06-04,0.22388770262366312
2022-06-05,0.21879058217747327
2022-06-06,0.21369346173128345
2022-06-07,0.20859634128509358
2022-06-08,0.20349922083890376
2022-06-09,0.19840210039271391
2022-06-10,0.19330497994652407
2022-06-11,0.1985525390625
2022-06-12,0.20380009817847594
2022-06-13,0.2090476572944519
2022-06-14,0.21429521641042784
2022-06-15,0.21954277552640378
2022-06-16,0.22479033464237974
2022-06-17,0.23003789375835568
2022-06-18,0.2352854528743316
2022-06-19,0.24053301199030755
2022-06-20,0.24578057110628349
2022-06-21,0.25102813022225945
2022-06-22,0.2562756893382354
2022-06-23,0.2615232484542113
2022-06-24,0.2667708075701873
2022-06-25,0.2720183666861632
2022-06-26,0.27726592580213916
2022-06-27,0.2777221664020723
2022-06-28,0.27817840700200547
2022-06-29,0.2786346476019386
2022-06-30,0.2790908882018718
2022-07-01,0.27954712880180493
2022-07-02,0.2800033694017381
2022-07-03,0.28045961000167124
2022-07-04,0.2809158506016044
2022-07-05,0.2813720912015375
2022-07-06,0.28182833180147066
2022-07-07,0.2822845724014038
2022-07-08,0.28274081300133697
2022-07-09,0.2831970536012701
2022-07-10,0.2836532942012033
2022-07-11,0.28410953480113643
2022-07-12,0.2845657754010696
2022-07-13,0.28260114263034763
2022-07-14,0.28063650985962574
2022-07-15,0.27867187708890384
2022-07-16,0.2767072443181819
2022-07-17,0.27474261154745994
2022-07-18,0.27277797877673804
2022-07-19,0.27081334600601614
2022-07-20,0.2688487132352942
2022-07-21,0.26688408046457224
2022-07-22,0.26491944769385034
2022-07-23,0.26295481492312844
2022-07-24,0.2609901821524065
2022-07-25,0.25902554938168454
2022-07-26,0.25706091661096264
2022-07-27,0.25509628384024075
2022-07-28,0.2531316510695188
2022-07-29,0.2533295130765375
2022-07-30,0.2535273750835562
2022-07-31,0.25372523709057493
2022-08-01,0.25392309909759364
2022-08-02,0.25412096110461235
2022-08-03,0.25431882311163106
2022-08-04,0.2545166851186498
2022-08-05,0.2547145471256685
2022-08-06,0.2549124091326872
2022-08-07,0.2551102711397059
2022-08-08,0.2553081331467246
2022-08-09,0.25550599515374334
2022-08-10,0.25570385716076205
2022-08-11,0.25590171916778076
2022-08-12,0.2560995811747995
2022-08-13,0.2562974431818182
2022-08-14,0.24900012011196523
2022-08-15,0.2417027970421123
2022-08-16,0.23440547397225936
2022-08-17,0.22710815090240644
2022-08-18,0.21981082783255348
2022-08-19,0.21251350476270053
2022-08-20,0.2052161816928476
2022-08-21,0.19791885862299466
2022-08-22,0.1906215355531417
2022-08-23,0.18332421248328878
2022-08-24,0.17602688941343583
2022-08-25,0.16872956634358288
2022-08-26,0.16143224327372996
2022-08-27,0.154134920203877
2022-08-28,0.14683759713402406
2022-08-29,0.13954027406417113
2022-08-30,0.14594106889204547
2022-08-31,0.15234186371991978
2022-09-01,0.15874265854779412
2022-09-02,0.16514345337566844
2022-09-03,0.17154424820354278
2022-09-04,0.17794504303141712
2022-09-05,0.18434583785929143
2022-09-06,0.19074663268716577
2022-09-07,0.1971474275150401
2022-09-08,0.20354822234291442
2022-09-09,0.20994901717078876
2022-09-10,0.2163498119986631
2022-09-11,0.2227506068265374
2022-09-12,0.22915140165441175
2022-09-13,0.2355521964822861
2022-09-14,0.2419529913101604
2022-09-15,0.2369075503425802
2022-09-16,0.231862109375
2022-09-17,0.22681666840741976
2022-09-18,0.22177122743983957
2022-09-19,0.21672578647225937
2022-09-20,0.21168034550467915
2022-09-21,0.20663490453709893
2022-09-22,0.20158946356951873
2022-09-23,0.19654402260193854
2022-09-24,0.19149858163435832
2022-09-25,0.1864531406667781
2022-09-26,0.1814076996991979
2022-09-27,0.1763622587316177
2022-09-28,0.17131681776403748
2022-09-29,0.16627137679645726
2022-09-30,0.16122593582887706
2022-10-01,0.16659822547627012
2022-10-02,0.17197051512366315
2022-10-03,0.1773428047710562
2022-10-04,0.18271509441844924
2022-10-05,0.1880873840658423
2022-10-06,0.19345967371323536
2022-10-07,0.19883196336062842
2022-10-08,0.20420425300802145
2022-10-09,0.20957654265541448
2022-10-10,0.21494883230280754
2022-10-11,0.2203211219502006
2022-10-12,0.22569341159759365
2022-10-13,0.23106570124498668
2022-10-14,0.23643799089237974
