date,NDVI
2022-01-01,0.39374322246364696
2022-01-02,0.38666209781881994
2022-01-03,0.379580973173993
2022-01-04,0.37249984852916596
2022-01-05,0.36541872388433894
2022-01-06,0.3583375992395119
2022-01-07,0.3512564745946849
2022-01-08,0.34417534994985793
2022-01-09,0.3370942253050309
2022-01-10,0.3300131006602039
2022-01-11,0.32293197601537693
2022-01-12,0.3158508513705499
2022-01-13,0.3087697267257229
2022-01-14,0.3016886020808959
2022-01-15,0.29460747743606885
2022-01-16,0.2875263527912419
2022-01-17,0.28044522814641487
2022-01-18,0.2803257193942862
2022-01-19,0.2802062106421575
2022-01-20,0.28008670189002877
2022-01-21,0.2799671931379001
2022-01-22,0.2798476843857714
2022-01-23,0.2797281756336427
2022-01-24,0.27960866688151403
2022-01-25,0.27948915812938535
2022-01-26,0.2793696493772566
2022-01-27,0.27925014062512793
2022-01-28,0.27913063187299925
2022-01-29,0.27901112312087056
2022-01-30,0.2788916143687419
2022-01-31,0.27877210561661314
2022-02-01,0.27865259686448446
2022-02-02,0.2785330881123558
2022-02-03,0.28296046856712925
2022-02-04,0.2873878490219027
2022-02-05,0.29181522947667615
2022-02-06,0.2962426099314496
2022-02-07,0.30066999038622305
2022-02-08,0.3050973708409965
2022-02-09,0.30952475129576995
2022-02-10,0.3139521317505434
2022-02-11,0.31837951220531685
2022-02-12,0.3228068926600903
2022-02-13,0.32723427311486375
2022-02-14,0.3316616535696372
2022-02-15,0.33608903402441065
2022-02-16,0.3405164144791841
2022-02-17,0.34494379493395755
2022-02-18,0.349371175388731
2022-02-19,0.3516229863317171
2022-02-20,0.3538747972747033
2022-02-21,0.3561266082176894
2022-02-22,0.35837841916067553
2022-02-23,0.36063023010366163
2022-02-24,0.3628820410466478
2022-02-25,0.3651338519896339
2022-02-26,0.36738566293262
2022-02-27,0.36963747387560614
2022-02-28,0.37188928481859224
2022-03-01,0.3741410957615784
2022-03-02,0.3763929067045645
2022-03-03,0.37864471764755064
2022-03-04,0.38089652859053674
2022-03-05,0.3831483395335229
2022-03-06,0.385400150476509
2022-03-07,0.3885051788998496
2022-03-08,0.39161020732319013
2022-03-09,0.3947152357465307
2022-03-10,0.39782026416987126
2022-03-11,0.40092529259321186
2022-03-12,0.40403032101655245
2022-03-13,0.407135349439893
2022-03-14,0.4102403778632336
2022-03-15,0.4133454062865742
2022-03-16,0.4164504347099147
2022-03-17,0.4195554631332553
2022-03-18,0.4226604915565959
2022-03-19,0.42576551997993645
2022-03-20,0.42887054840327704
2022-03-21,0.4319755768266176
2022-03-22,0.4350806052499582
2022-03-23,0.4346041266092626
2022-03-24,0.4341276479685671
2022-03-25,0.4336511693278716
2022-03-26,0.43317469068717607
2022-03-27,0.4326982120464805
2022-03-28,0.432221733405785
2022-03-29,0.4317452547650895
2022-03-30,0.43126877612439396
2022-03-31,0.4307922974836984
2022-04-01,0.4303158188430029
2022-04-02,0.4298393402023074
2022-04-03,0.42936286156161185
2022-04-04,0.4288863829209163
2022-04-05,0.4284099042802208
2022-04-06,0.4279334256395253
2022-04-07,0.42745694699882975
2022-04-08,0.4265064255559272
2022-04-09,0.4255559041130247
2022-04-10,0.42460538267012216
2022-04-11,0.4236548612272196
2022-04-12,0.42270433978431715
2022-04-13,0.4217538183414146
2022-04-14,0.4208032968985121
2022-04-15,0.41985277545560956
2022-04-16,0.41890225401270703
2022-04-17,0.4179517325698045
2022-04-18,0.41700121112690197
2022-04-19,0.4160506896839995
2022-04-20,0.41510016824109697
2022-04-21,0.41414964679819444
2022-04-22,0.4131991253552919
2022-04-23,0.4122486039123894
2022-04-24,0.4126394394750043
2022-04-25,0.41303027503761924
2022-04-26,0.4134211106002342
2022-04-27,0.4138119461628491
2022-04-28,0.4142027817254641
2022-04-29,0.41459361728807903
2022-04-30,0.41498445285069396
